"","bootstrap.id","dalys_soc","dalys_cag","dalys_uag","dalys_hom","costf_soc","costf_cag","costp_cag","costpoint_cag","costf_uag","costp_uag","costpoint_uag","costf_hom","costp_hom","costpoint_hom","Diff_cpoint_cag_soc","Diff_cpoint_uag_soc","Diff_cpoint_hom_soc","Diff_cf_cag_soc","Diff_cf_uag_soc","Diff_cf_hom_soc","Diff_cp_cag_soc","Diff_cp_uag_soc","Diff_cp_hom_soc","Diff_dalys_cag_soc","Diff_dalys_uag_soc","Diff_dalys_hom_soc","ICERpoint_cag","ICERpoint_uag","ICERpoint_hom","ICERf_cag","ICERf_uag","ICERf_hom","ICERp_cag","ICERp_uag","ICERp_hom"
"21","bootstrap_117",93130691.3056852,90598978.3346052,88173648.3143173,89337806.7240555,6912215918.22724,8944195836.32015,8213931485.68279,8283850412.87147,11172625216.0184,10420561534.2629,10462112013.9179,12332733516.0083,9607857117.41837,10203546492.5902,1371634494.64424,3549896095.69065,3291330574.36294,2031979918.09292,4260409297.79118,5420517597.78108,1301715567.45555,3508345616.03565,2695641199.19113,2531712.97108003,4957042.99136792,3792884.58162971,541.781201231154,716.13179507871,867.764495208746,802.610699279258,859.465876170564,1429.1280109167,514.163960261355,707.749685073339,710.710052250754
"22","bootstrap_118",83861611.5646327,81157523.6915168,78961380.9888626,80015529.4861366,6917762832.94917,8913345610.92071,8177831165.29951,8248252761.15686,11133895890.8069,10378373992.6327,10420115533.9683,12311736185.8184,9571076847.36314,10170216555.0314,1330489928.20769,3502352701.01908,3252453722.08219,1995582777.97154,4216133057.85776,5393973352.86927,1260068332.35034,3460611159.6835,2653314014.41397,2704087.87311596,4900230.57577014,3846082.07849614,492.029102099611,714.732224711414,845.653747294423,737.987399674258,860.394830950406,1402.45924106185,465.986458827,706.213943644808,689.874516523953
"23","bootstrap_119",90210544.4898843,87546489.0993268,84987216.1872104,86215667.1850263,7125196335.79628,9259570266.91296,8496220580.75942,8569307252.83795,11501275513.1259,10722287972.0099,10765325957.7069,12751251747.0402,9916141308.0065,10535929114.4718,1444110917.04167,3640129621.91065,3410732778.67548,2134373931.11668,4376079177.32957,5626055411.24389,1371024244.96314,3597091636.21364,2790944972.21022,2664055.39055745,5223328.30267389,3994877.304858,542.072406662496,696.898492872297,853.776603984266,801.174757357452,837.795161198157,1408.31744804835,514.638040118323,688.658921625171,698.630961410572
"24","bootstrap_12",87919350.0596264,85163297.6445977,82694834.3861687,83879696.7502146,7009975503.20053,9060369016.61884,8313064097.95244,8384614568.88858,11270250794.3076,10506389710.7754,10548591980.5838,12487069057.7273,9709342738.76609,10316585715.4371,1374639065.68805,3538616477.38328,3306610212.23653,2050393513.4183,4260275291.10703,5477093554.52673,1303088594.7519,3496414207.57487,2699367235.56555,2756052.41502868,5224515.67345768,4039653.30941173,498.771016905258,677.309955324788,818.538116756868,743.96027529722,815.439278467607,1355.83257646541,472.809801310815,669.232217129301,668.217549579432
"25","bootstrap_120",93420364.9064764,90746003.0358524,88021526.2472286,89329275.105768,7485563884.24635,9721522157.56907,8915749908.54951,8992898315.37053,12039170050.9918,11220856446.3698,11266067142.7578,13379154478.0143,10393857633.0431,11046477918.2067,1507334431.12418,3780503258.5114,3560914033.96032,2235958273.32272,4553606166.74545,5893590593.76792,1430186024.30315,3735292562.12346,2908293748.79675,2674361.87062395,5398838.65924782,4091089.8007084,563.623961170411,700.243792623007,870.407203807582,836.07169915306,843.441794458045,1440.59184248349,534.776553619306,691.869640468913,710.884847429446
"26","bootstrap_121",92030996.8090993,89257430.2061585,86613830.0720894,87882758.1364425,7060413139.34354,9127488406.42257,8377539385.19625,8449343014.88813,11307100991.2406,10543642612.5637,10585822633.4851,12545080711.9857,9763097636.28756,10371271189.0251,1388929875.54459,3525409494.14154,3310858049.68157,2067075267.07903,4246687851.89701,5484667572.64214,1317126245.8527,3483229473.22017,2702684496.94402,2773566.60294081,5417166.7370099,4148238.67265676,500.773939977466,650.78474879794,798.135862216701,745.276953106987,783.931538027763,1322.1677934769,474.885385646104,642.998386854676,651.525794491731
"27","bootstrap_122",98110475.5683966,95131630.2823023,92644607.8271357,93838378.6056156,7536959138.64631,9702702366.72973,8903246839.91812,8979790454.18732,12106017688.1519,11285653192.6494,11330977197.9257,13391528454.0774,10413925028.6742,11064863443.6811,1442831315.54101,3794018059.27942,3527904305.03481,2165743228.08342,4569058549.50554,5854569315.43106,1366287701.27181,3748694054.00304,2876965890.02793,2978845.28609431,5465867.74126092,4272096.96278097,484.35926574514,694.129137197927,825.801552673159,727.041192167124,835.925559452251,1370.4205139623,458.663532359281,685.836948762001,673.431786565802
"28","bootstrap_123",88724835.6169363,85889993.45471,83527838.263799,84661672.7554363,7230051224.39825,9330167050.03657,8555524837.08525,8629692708.53803,11703294310.24,10904771649.6345,10948888923.7011,12930331451.419,10038367988.9602,10670584521.3737,1399641484.13978,3718837699.30289,3440533296.9754,2100115825.63831,4473243085.84172,5700280227.02071,1325473612.68699,3674720425.23629,2808316764.56197,2834842.16222629,5196997.3531373,4063162.86150004,493.72818804155,715.574291577794,846.762341124871,740.822841434328,860.736071597446,1402.91699381114,467.565224741139,707.085298594188,691.165198218316
"29","bootstrap_124",78476607.8197509,76000723.0795747,73808137.0886627,74860578.3643004,6353979345.4272,8212046447.04533,7532363658.97656,7597439670.60016,10277853175.6272,9578555336.11782,9617190575.86971,11361617997.002,8826597257.72194,9380781998.36219,1243460325.17296,3263211230.44251,3026802652.93499,1858067101.61813,3923873830.19998,5007638651.57483,1178384313.54936,3224575990.69062,2472617912.29473,2475884.74017628,4668470.73108828,3616029.45545056,502.228680113933,698.989330427229,837.051437280908,750.465912838026,840.505179580568,1384.84454102735,475.944737825501,690.713549774988,683.793631317818
"30","bootstrap_125",80598596.1295086,78200401.4270839,76018763.5867536,77065949.7501121,6327660356.74826,8136557497.78026,7465658097.30956,7529893146.2908,10260993432.7845,9563775770.66749,9602296083.49163,11294372807.5661,8779268260.15557,9329099091.79037,1202232789.54254,3274635726.74337,3001438735.04211,1808897141.03199,3933333076.03625,4966712450.81785,1137997740.5613,3236115413.91922,2451607903.40731,2398194.7024247,4579832.54275507,3532646.3793965,501.307416085531,715.012109323425,849.628978588811,754.274512908856,858.83774992133,1405.946680592,474.522664657178,706.60125314811,693.986218860131
"31","bootstrap_126",88574833.6364884,85779156.4198499,83147943.7681767,84410925.8409798,7108227370.69794,9177006490.94794,8418040086.33121,8490707082.51791,11437832264.6229,10660709380.3743,10703644346.3549,12667356861.0703,9843614252.97703,10460916920.6252,1382479711.81997,3595416975.65697,3352689549.92726,2068779120.25001,4329604893.92495,5559129490.37241,1309812715.63327,3552482009.67638,2735386882.27909,2795677.21663852,5426889.86831169,4163907.79550855,494.506198209194,662.518875986607,805.178624162544,739.99212353187,797.80592549078,1335.07506971428,468.513570822088,654.60735262379,656.927822760544
"32","bootstrap_127",94957964.8245031,91985337.1729135,89307120.3404261,90592664.4200201,7675628610.21281,9927139828.43192,9102791878.9031,9181718810.24096,12415798667.1172,11569033639.5675,11615816237.7747,13737455658.4714,10665399225.1014,11336986155.8824,1506090200.02816,3940187627.56186,3661357545.66963,2251511218.21912,4740170056.90439,6061827048.25855,1427163268.69029,3893405029.3547,2989770614.88861,2972627.65158956,5650844.48407696,4365300.40448301,506.652825900614,697.274122242186,838.741256365666,757.41447705876,838.842773015842,1388.63915116432,480.101592248574,688.995253775891,684.894586365288
"33","bootstrap_128",89301226.9862482,86654726.322663,84420349.4541334,85492850.3510276,6960146025.92484,9013993283.8743,8270481002.52871,8341668348.61499,11280731191.9139,10515196798.2966,10557491516.176,12462429791.6299,9688533558.69382,10294939234.4317,1381522322.69015,3597345490.25119,3334793208.50686,2053847257.94946,4320585165.98902,5502283765.70506,1310334976.60387,3555050772.37179,2728387532.76898,2646500.66358523,4880877.53211477,3808376.6352206,522.018506059466,737.02842707724,875.646903635015,776.061493658232,885.206632938608,1444.78456117467,495.119836784302,728.363034921606,716.417464474582
"34","bootstrap_129",85191569.4887804,82329278.7393307,79776862.2122617,81002022.1452548,7182998266.29671,9288853408.8807,8516523894.60474,8590470337.46095,11604251159.282,10812241618.2531,10855999051.4591,12849151670.8397,9973462789.99086,10602121511.3581,1407472071.16424,3673000785.16238,3419123245.06141,2105855142.58399,4421252892.98532,5666153404.54304,1333525628.30803,3629243351.95636,2790464523.69415,2862290.74944973,5414707.27651873,4189547.34352557,491.729245687156,678.337830207482,816.108033805906,735.72370067186,816.526668423685,1352.45002381925,465.894538688775,670.256611598347,666.053942081945
"35","bootstrap_13",85609935.4784953,82878651.2390629,80404278.6925078,81591977.5148542,6865577692.85093,8852164209.06755,8119615871.46933,8189753478.26065,11033978198.6751,10283931222.2591,10325370281.7296,12220753056.6347,9495369884.96903,10091170046.5739,1324175785.40973,3459792588.8787,3225592353.723,1986586516.21663,4168400505.82417,5355175363.78374,1254038178.61841,3418353529.4082,2629792192.11811,2731284.23943236,5205656.78598754,4017957.96364109,484.818008427027,664.621724235006,802.793952279172,727.345212752186,800.744397334179,1332.81020166046,459.138657380834,656.661333995287,654.50963298157
"36","bootstrap_130",95101095.4398203,92420118.368778,89896088.7252786,91107622.9541583,7179003907.90579,9262479943.24148,8502802380.85145,8575537466.61219,11516453684.0174,10739334003.3662,10782268792.3525,12750889804.321,9925868707.67542,10543450867.6511,1396533558.70641,3603264884.44668,3364446959.74533,2083476035.33569,4337449776.11163,5571885896.41524,1323798472.94566,3560330095.46042,2746864799.76963,2680977.07104234,5205006.71454179,3993472.48566204,520.904700674461,692.269017517278,842.486575736998,777.133104881665,833.322609170441,1395.24835000623,493.774634346639,684.020269467385,687.838669136154
"37","bootstrap_131",96091470.5673018,92951361.9867167,90523591.1263399,91688921.1393208,7389534479.20477,9534850021.19078,8750309044.33281,8825424669.77666,11882482385.2863,11078306886.2864,11122736471.8665,13147902636.2194,10227674091.6234,10866069696.6459,1435890190.57189,3733201992.66173,3476535217.44111,2145315541.98601,4492947906.08149,5758368157.01465,1360774565.12804,3688772407.08163,2838139612.41865,3140108.58058508,5567879.44096187,4402549.42798102,457.274057161536,670.489013321166,789.664096749376,683.197885337547,806.940587295711,1307.96218218847,433.35271064878,662.509389112129,644.658205170953
"38","bootstrap_132",81095805.5785327,78628866.3555992,76195072.7558365,77363293.6837226,6690682733.28058,8642352400.04558,7923834712.2068,7992628958.91476,10797243278.214,10060350089.5958,10101062420.4586,11955404318.5722,9279863977.86342,9864767922.36106,1301946225.63418,3410379687.17805,3174085189.08048,1951669666.76499,4106560544.93337,5264721585.29166,1233151978.92621,3369667356.31517,2589181244.58283,2466939.2229335,4900732.82269613,3732511.89481008,527.757722416039,695.891779977068,850.388499362568,791.130015941054,837.948260699947,1410.50363231583,499.871244278097,687.584383443567,693.683320388877
"39","bootstrap_133",82565084.0657833,80054522.4778884,77730244.8126602,78845898.0919697,6645213423.19915,8618230643.13308,7906035072.27201,7974224009.90764,10744779925.4948,10015135389.9259,10055447242.7197,11896132699.5609,9245708113.57483,9825121464.72097,1329010586.70849,3410233819.52057,3179908041.52182,1973017219.93392,4099566502.29568,5250919276.36173,1260821649.07286,3369921966.72671,2600494690.37568,2510561.58789487,4834839.25312309,3719185.97381359,529.367848658466,705.345853498172,855.001084622071,785.886802955636,847.921986164802,1411.84638609978,502.207018203472,697.008067962113,699.210716722825
"40","bootstrap_134",84059878.6986926,81434876.1440428,79032153.2381135,80185460.2329596,6968767575.7894,9064497220.19242,8311424089.10496,8383526835.69844,11294232875.9323,10524247785.7498,10566788398.4671,12519367868.1135,9719749559.03028,10331778376.9687,1414759259.90904,3598020822.67769,3363010801.17931,2095729644.40303,4325465300.14287,5550600292.32412,1342656513.31556,3555480209.96044,2750981983.24088,2625002.55464986,5027725.46057911,3874418.46573305,538.955384025427,715.635897562167,868.004019422053,798.372420891822,860.322492558026,1432.62797795744,511.487697768985,707.174693176447,710.037392081339
"41","bootstrap_135",86519791.5119386,83846037.5972881,81409767.4285743,82579177.1095569,6935362041.65954,8948924721.68323,8209847843.31132,8280610523.15544,11152070897.5654,10395185527.7133,10437002398.9759,12348859973.2497,9598840184.96619,10200026194.8125,1345248481.49591,3501640357.31632,3264664153.15298,2013562680.0237,4216708855.90587,5413497931.59018,1274485801.65179,3459823486.05377,2663478143.30665,2673753.91465044,5110024.08336425,3940614.40238161,503.131000248308,685.249286537799,828.465772032883,753.084518732512,825.183753954002,1373.77002132418,476.665333585275,677.065984349717,675.904280737773
"42","bootstrap_136",88415582.310889,85695674.78353,83175225.1474318,84385040.9727589,7101545161.8367,9198936424.03115,8438248765.32064,8511080562.43122,11469787719.7241,10690503045.6682,10733557447.5498,12699482565.3661,9868737725.48877,10487571161.6806,1409535400.59452,3632012285.71306,3386025999.84387,2097391262.19445,4368242557.88736,5597937403.52944,1336703603.48394,3588957883.83152,2767192563.65207,2719907.52735908,5240357.16345723,4030541.33813013,518.229162725662,693.084874260155,840.092115620065,771.125944943771,833.577258502261,1388.87978906736,491.451856373156,684.868945357108,686.556055752014
"43","bootstrap_137",85969467.699734,83343925.3313734,80790000.723909,82015884.5354919,6952818120.72786,9000786607.86589,8255710160.44029,8327047267.1087,11213472765.8337,10451123594.8744,10493242333.6014,12423088545.7156,9652118157.64555,10257884209.9858,1374229146.38085,3540424212.87354,3305066089.25797,2047968487.13804,4260654645.10581,5470270424.98776,1302892039.71243,3498305474.14651,2699300036.91769,2625542.36836056,5179466.97582497,3953583.1642421,523.407720607053,683.54991534812,835.967261078609,780.017306830522,822.604848142156,1383.62346199347,496.237293830448,675.418047933265,682.747756852901
"44","bootstrap_138",93416893.6793138,90680912.6636035,88312339.3040337,89449254.5166272,7201043761.73825,9302189937.66574,8537146843.87645,8610395650.72862,11626422414.8354,10839383658.1514,10882866462.3881,12846166361.0849,9993076736.44933,10616795000.0329,1409351888.99037,3681822700.64982,3415751238.29461,2101146175.92749,4425378653.09719,5645122599.3466,1336103082.1382,3638339896.41313,2792032974.71107,2735981.01571032,5104554.37528016,3967639.1626866,515.117568761517,721.281904347967,860.902692567867,767.968112301388,866.947107964602,1422.79132952305,488.345158269059,712.76347138793,703.701334780784
"45","bootstrap_139",86791204.9971989,84137984.3152326,81974125.2344944,83012777.5932487,6700513029.27741,8614771164.573,7906422310.17885,7974242945.17403,10770063295.3474,10041079807.3988,10081355138.2247,11898027166.7133,9255867433.3562,9833473992.49484,1273729915.89662,3380842108.94725,3132960963.21743,1914258135.29558,4069550266.07001,5197514137.43592,1205909280.90144,3340566778.12136,2555354404.07879,2653220.68196632,4817079.76270449,3778427.40395018,480.069345363557,701.844743182978,829.17061207582,721.48470283931,844.816873820087,1375.5760219191,454.507719277889,693.483799870866,676.301045616828
