"","bootstrap.id","dalys_soc","dalys_cag","dalys_uag","dalys_hom","costf_soc","costf_cag","costp_cag","costpoint_cag","costf_uag","costp_uag","costpoint_uag","costf_hom","costp_hom","costpoint_hom","Diff_cpoint_cag_soc","Diff_cpoint_uag_soc","Diff_cpoint_hom_soc","Diff_cf_cag_soc","Diff_cf_uag_soc","Diff_cf_hom_soc","Diff_cp_cag_soc","Diff_cp_uag_soc","Diff_cp_hom_soc","Diff_dalys_cag_soc","Diff_dalys_uag_soc","Diff_dalys_hom_soc","ICERpoint_cag","ICERpoint_uag","ICERpoint_hom","ICERf_cag","ICERf_uag","ICERf_hom","ICERp_cag","ICERp_uag","ICERp_hom"
"47","bootstrap_140",163630717.764806,154058187.244332,145639004.578198,149680212.257942,18600269071.9001,24969140002.6046,22329730261.7327,22977438173.6031,32144439338.7356,29719417430.3559,29908603536.6834,42246005224.404,31851616280.7413,35711911853.0662,4377169101.70302,11308334464.7833,17111642781.1662,6368870930.70456,13544170266.8355,23645736152.504,3729461189.8326,11119148358.4558,13251347208.8413,9572530.52047384,17991713.1866077,13950505.5068634,457.263530509626,628.530165387518,1226.59661133767,665.32782706545,752.80047688384,1694.97342880304,389.600344637814,618.014985183982,949.882941684213
"48","bootstrap_141",137179014.573669,130059409.024994,121898287.622601,125815625.895749,17489095181.8118,24383531456.9579,21806024564.9448,22438541593.6597,30257174525.7006,27974530540.6157,28152609149.3811,40477199099.7907,30518014827.6112,34216682941.5557,4949446411.84789,10663513967.5694,16727587759.7439,6894436275.14609,12768079343.8888,22988103917.979,4316929383.13304,10485435358.8039,13028919645.7994,7119605.54867579,15280726.9510684,11363388.67792,695.185481556413,697.840750751966,1472.05980837803,968.373349901164,835.567534501108,2022.99723872394,606.34389835487,686.186945973193,1146.56991986165
"49","bootstrap_142",186370960.437565,178020563.552905,168750972.999044,173200376.464897,21371050526.58,30242335128.2532,27045512413.6584,27830008785.3381,38983759931.3661,36042770016.8008,36272208946.3059,51204002917.0623,38605549667.6902,43284396453.2287,6458958258.75807,14901158419.7258,21913345926.6487,8871284601.6732,17612709404.7861,29832952390.4823,5674461887.07835,14671719490.2207,17234499141.1101,8350396.88465995,17619987.4385211,13170583.9726678,773.491170296763,845.696313446211,1663.80974238684,1062.37879758388,999.586944442475,2265.11994095273,679.543974431035,832.674798515759,1308.5599831318
"50","bootstrap_143",172524520.225013,165177248.881439,154847209.070606,159805628.179806,20450468876.2837,30211102509.6949,27017581297.5806,27801267484.6025,36540834242.352,33784142092.4474,33999203182.1563,49505281510.1955,37324788986.7218,41848412415.8576,7350798608.31878,13548734305.8726,21397943539.5738,9760633633.41117,16090365366.0683,29054812633.9118,6567112421.29684,13333673216.1637,16874320110.438,7347271.34357426,17677311.1544072,12718892.0452074,1000.48007819224,766.447690348806,1682.37480619523,1328.47055416669,910.226969787582,2284.38236055789,893.816508769651,754.281751319371,1326.71305412931
"51","bootstrap_144",174546317.370708,165463456.909125,155996411.485634,160540593.288909,20475418701.7855,27641462142.6258,24719569581.5052,25436598430.8599,34566000800.0439,31958292874.5189,32161731081.4747,46072347586.3988,34736508900.1883,38946442560.1797,4961179729.07442,11686312379.6892,18471023858.3941,7166043440.8403,14090582098.2583,25596928884.6133,4244150879.71966,11482874172.7333,14261090198.4028,9082860.46158323,18549905.8850738,14005724.0817984,546.213359773408,629.993082018417,1318.81963049656,788.96328652738,759.603967025857,1827.60482322215,467.27029416236,619.026007133171,1018.23298210881
"52","bootstrap_145",201526231.636075,191336368.267558,180895718.801484,185907230.545199,24262985215.8879,34453668871.9603,30811679231.15,31705419020.3059,42909442925.7267,39672293940.9608,39924837478.7794,57299050451.9822,43200945475.2682,48436736873.3726,7442433804.418,15661852262.8915,24173751657.4847,10190683656.0724,18646457709.8388,33036065236.0943,6548694015.26209,15409308725.0729,18937960259.3803,10189863.3685176,20630512.8345914,15619001.090876,730.376211658736,759.159618981024,1547.71432032271,1000.08050034875,903.829093311443,2115.12023361038,642.667499889628,746.918355768451,1212.4949700172
"53","bootstrap_146",172193078.272416,161083599.407002,154521919.511652,157671525.86142,19792534118.6771,27976544644.5082,25019231559.5181,25744952561.9696,35603150258.0872,32917198312.453,33126740662.8216,47048812085.3483,35472719871.3109,39771879519.9325,5952418443.29259,13334206544.1446,19979345401.2554,8184010525.83118,15810616139.4101,27256277966.6712,5226697440.84101,13124664193.776,15680185752.6338,11109478.8654139,17671158.7607644,14521552.4109962,535.796369515018,754.574542884574,1375.84087677337,736.669165581627,894.713037976587,1876.95345478573,470.471882989291,742.716670222943,1079.78715421364
"54","bootstrap_147",195342162.244072,182025810.300057,171475233.542094,176539510.385916,22979871743.4687,32406354335.4281,28980779914.757,29821411674.4309,39940576442.5254,36927402938.8357,37162473212.1732,53611989627.3324,40421064964.2783,45319945345.5733,6841539930.96218,14182601468.7045,22340073602.1045,9426482591.95936,16960704699.0567,30632117883.8636,6000908171.2883,13947531195.367,17441193220.8095,13316351.9440143,23866928.7019779,18802651.8581554,513.769834240334,594.236554095423,1188.13419355073,707.887763224564,710.636249466449,1629.13817236782,450.642052456844,584.38734910249,927.592200950349
"55","bootstrap_148",168296174.491996,159699879.432917,150686816.173113,155013086.537819,20088684217.4532,29157041990.6579,26074942221.2174,26831285722.9206,36489559135.9747,33736735252.5224,33951494562.5789,48608661281.1282,36648777057.6861,41090470394.6879,6742601505.46747,13862810345.1258,21001786177.2348,9068357773.20477,16400874918.5216,28519977063.6751,5986258003.76427,13648051035.0692,16560092840.2329,8596295.05907902,17609358.3188832,13283087.9541772,784.361339289563,787.241084773666,1581.09215640857,1054.91467089967,931.372661145425,2147.08937876951,696.376516001723,775.045336003748,1246.70505061477
"56","bootstrap_149",160644491.627566,147587666.379578,140912072.923186,144116357.782254,19484335846.9648,26608096469.1246,23795437763.2443,24485660758.5524,33432229376.1367,30910054768.3061,31106820163.2433,44449449965.8254,33512915994.8035,37574554816.839,5001324911.58755,11622484316.2784,18090218969.8742,7123760622.15975,13947893529.1719,24965114118.8606,4311101916.27953,11425718921.3413,14028580147.8387,13056825.2479885,19732418.7043807,16528133.8453124,383.042953903211,589.004545788306,1094.51067732034,545.596688847253,706.851691023328,1510.46175887189,330.179950669377,579.03286426842,848.76975701751
"57","bootstrap_15",197025838.00094,187108205.307202,178750677.745997,182762290.975376,22212590076.8585,31265603854.9118,27960614601.7662,28771654909.2866,38811480132.366,35883487249.1859,36111912225.8879,51911620867.0941,39139062251.8518,43882568747.2231,6559064832.42807,13899322149.0294,21669978670.3647,9053013778.05334,16598890055.5075,29699030790.2356,5748024524.90766,13670897172.3274,16926472174.9933,9917632.69373849,18275160.2549431,14263547.0255648,661.353876976019,760.558154080748,1519.25594885516,912.820030506774,908.276032819892,2082.16306483973,579.576266071709,748.058948956666,1186.69445577988
"58","bootstrap_150",161400477.757537,154050536.659414,146691909.266941,150224050.415328,21174625982.5294,29968880096.2701,26800963458.3375,27578366314.2719,37575991959.3701,34741206049.1126,34962359559.842,50012546970.6518,37707244670.1196,42277220283.3398,6403740331.7425,13787733577.3126,21102594300.8104,8794254113.7407,16401365976.8407,28837920988.1224,5626337475.80812,13566580066.5833,16532618687.5902,7349941.09812286,14708568.4905961,11176427.342209,871.264170181987,937.39466122266,1888.1341644046,1196.50674697063,1115.08920717383,2580.24501973122,765.494226510884,922.358968872946,1479.2400273702
"59","bootstrap_151",180104666.891915,169515010.674336,159671527.036081,164396399.182444,22427228077.9689,31157760437.3246,27864170974.7539,28672413787.6547,39979285802.491,36963192010.0077,37198490107.2936,52627230625.1449,39678600305.1923,44487496774.4995,6245185709.68583,14771262029.3248,22060268696.5306,8730532359.35569,17552057724.5221,30200002547.176,5436942896.78506,14535963932.0388,17251372227.2234,10589656.2175784,20433139.8558334,15708267.709471,589.743952152015,722.907107451123,1404.37310494968,824.439639963323,858.999539393415,1922.55461300596,513.420151237767,711.391593979082,1098.23518075275
"60","bootstrap_152",212405184.027675,199994103.386844,189147955.213314,194354106.336608,25117795135.3791,35224585108.9809,31501104322.4933,32414841938.8093,43464830871.1605,40185782635.2945,40441594909.0145,58306552868.4951,43960557661.1359,49288411186.6986,7297046803.43016,15323799773.6354,24170616051.3195,10106789973.6018,18347035735.7814,33188757733.116,6383309187.11418,15067987499.9154,18842762525.7568,12411080.6408312,23257228.8143615,18051077.691067,587.946127706528,658.883304453404,1339.01235510614,814.336016829304,788.874542286483,1838.60256440757,514.323399536519,647.884045867529,1043.85803707895
"61","bootstrap_153",192177108.042003,189128353.385725,179533192.008521,184138869.469579,20758600699.6765,31484380113.5187,28156264705.9288,28972980143.3742,38991251799.2356,36049696687.5758,36279179710.4713,52210600971.2802,39364480004.4541,44135306279.9153,8214379443.69766,15520579010.7947,23376705580.2387,10725779413.8421,18232651099.5591,31452000271.6037,7397664006.2523,15291095987.8993,18605879304.7776,3048754.65627787,12643916.0334821,8038238.57242405,2694.33928597139,1227.5136096835,2908.18757985546,3518.08545556661,1442.00982126721,3912.79755984138,2426.45435276969,1209.3639302418,2314.67119781775
"62","bootstrap_154",197456107.675921,189675664.533635,178664355.613437,183949783.895132,22694436359.2022,32904929908.082,29426652622.0785,30280217600.2388,41754063048.8016,38604077553.9482,38849821103.1921,55256898621.3838,41661253470.0781,46710440013.4087,7585781241.03664,16155384743.9899,24016003654.2065,10210493548.8798,19059626689.5994,32562462262.1815,6732216262.87628,15909641194.746,18966817110.8759,7780443.14228627,18791752.0624839,13506323.7807891,974.980615153955,859.706146093886,1778.13030725399,1312.32802067357,1014.25490429124,2410.90490578178,865.274141814245,846.628943477185,1404.29160582198
"63","bootstrap_155",115943917.996259,109423853.746369,103647030.205281,106419905.505003,13687737711.1729,20171706961.4304,18039418871.4738,18562679752.4447,25208934999.9149,23307137335.3948,23455504529.0808,33605520005.5714,25337073232.0487,28407830795.849,4874942041.27181,9767766817.90785,14720093084.676,6483969250.2575,11521197288.7419,19917782294.3985,4351681160.30085,9619399624.22188,11649335520.8758,6520064.24988951,12296887.7909773,9524012.49125518,747.683129250517,794.328368603546,1545.57683520384,994.46401166482,936.91977064274,2091.3225715198,667.429183749929,782.262942277152,1223.15416234198
"64","bootstrap_156",161796479.462823,150964272.171571,142906446.030044,146774202.577977,19836038387.7257,28520683152.939,25505850887.0966,26245687025.9536,34559751956.9434,31952515452.9686,32155916882.3566,46771383035.308,35263550658.7409,39537359788.9451,6409648638.22793,12319878494.631,19701321401.2194,8684644765.21334,14723713569.2177,26935344647.5823,5669812499.3709,12116477065.2429,15427512271.0152,10832207.2912517,18890033.4327782,15022276.8848454,591.721379206293,652.189343045491,1311.47372347359,801.742851821827,779.443489161272,1793.02677310887,523.421713315063,641.421684528003,1026.9756302108
"65","bootstrap_157",188510523.599743,182424383.59219,172210578.010371,177113204.689644,20569643912.6914,30153989348.7017,26966505390.3111,27748710042.6769,37041081606.3509,34246650088.6969,34464655384.4004,49800236573.5895,37547172036.8915,42097747451.6459,7179066129.98553,13895011471.709,21528103538.9546,9584345436.01037,16471437693.6596,29230592660.8982,6396861477.61973,13677006176.0055,16977528124.2001,6086140.00755292,16299945.5893726,11397318.9100991,1179.57623733208,852.45753708334,1888.87436674941,1574.78227975633,1010.52102311303,2564.69024789655,1051.05394711282,839.08293441929,1489.60718376989
"66","bootstrap_158",174596248.503758,165237878.370673,156626742.662028,160760087.802177,20642372038.0685,28504474183.1219,25491355316.8127,26230770989.5266,36221996698.3051,33489358103.0878,33702542674.3459,47902646062.5184,36116472862.0095,40493652941.2982,5588398951.45813,13060170636.2775,19851280903.2297,7862102145.05347,15579624660.2366,27260274024.45,4848983278.7442,12846986065.0194,15474100823.9411,9358370.13308567,17969505.8417309,13836160.7015812,597.155153299702,726.796315452794,1434.73911089809,840.114467930449,867.00351125159,1970.21952927553,518.143994070192,714.932629654435,1118.38111436308
"67","bootstrap_159",215345157.08732,201776939.823873,191541725.506235,196454628.378702,25054344322.8853,35746573089.9563,31967914585.6354,32895192746.205,44600367555.6996,41235652828.3836,41498148303.5643,59505222224.5638,44864301250.0073,50301685084.6095,7840848423.31966,16443803980.679,25247340761.7242,10692228767.071,19546023232.8143,34450877901.6785,6913570262.75008,16181308505.4983,19809956927.122,13568217.263447,23803431.5810845,18890528.7086185,577.883466271064,690.816528896871,1336.50789510224,788.034902409475,821.143084610818,1823.71168287952,509.541535819547,679.788897259537,1048.67138621081
"68","bootstrap_16",145776303.36236,136783998.945516,129546632.64284,133020568.468124,17477089645.4467,25208680987.0172,22543950117.4427,23197871803.2279,31163387244.106,28812377291.5009,28995789415.463,41764312359.5044,31488441201.4301,35304721326.0525,5720782157.78114,11518699770.0163,17827631680.6058,7731591341.57045,13686297598.6593,24287222714.0576,5066860471.996,11335287646.0542,14011351555.9834,8992304.41684398,16229670.71952,12755734.8942355,636.186442605882,709.730959369517,1397.61698000343,859.800890090863,843.288680046865,1904.02379129354,563.466297082313,698.429921466049,1098.43546233587
"69","bootstrap_160",188642976.75905,175969171.473693,167262123.939846,171441506.756093,21352171112.8842,30638498276.6793,27399798393.9953,28194571371.3411,38081025434.4343,35208139085.4481,35432264970.83,50900626809.8983,38376817523.6021,43027942837.3231,6842400258.4569,14080093857.9458,21675771724.4389,9286327163.79512,16728854321.5502,29548455697.0142,6047627281.11112,13855967972.5639,17024646410.718,12673805.2853569,21380852.8192042,17201470.0029575,539.885228184977,658.537523129066,1260.11159050431,732.718150130045,782.422219684537,1717.78665962466,477.175334869507,648.054971882064,989.720437136527
"70","bootstrap_161",162173270.930814,153043576.833776,145985930.289404,149373600.630702,19691732994.2141,28872795647.5836,25820742670.5693,26569712726.2783,36247594505.5996,33513024775.6426,33726360002.8024,48213146253.0518,36350576249.3341,40756128774.8306,6877979732.06425,14034627008.5883,21064395780.6165,9181062653.36954,16555861511.3855,28521413258.8377,6129009676.35522,13821291781.4286,16658843255.1201,9129694.0970389,16187340.6414106,12799670.3001121,753.363656981129,867.012520431236,1645.69830993475,1005.62653641893,1022.7659921502,2228.29280677549,671.32694822087,853.833380516553,1301.50565323344
"71","bootstrap_162",215636845.845813,203547822.525052,192429785.21998,197766443.126415,25448582191.374,36055020242.8619,32243756754.1547,33179036137.8865,46434004093.8705,42930957236.0664,43204244579.583,61015231305.9275,46002781198.219,51578144501.8857,7730453946.51248,17755662388.209,26129562310.5117,10606438051.4878,20985421902.4964,35566649114.5534,6795174562.78064,17482375044.6924,20554199006.845,12089023.3207604,23207060.6258329,17870402.7193981,639.460586798358,765.097427652872,1462.16975189643,877.361038196813,904.268844764275,1990.25448239878,562.094586343574,753.321384666523,1150.18107479658
"72","bootstrap_163",201799629.384408,193399800.956628,181526188.25041,187225522.349395,23788164367.4397,35545774823.872,31788342076.6015,32710411462.4347,43084160494.0729,39833830569.1589,40087402407.2728,58305972135.5185,43960119814.2003,49287920274.3683,8922247094.99506,16299238039.8331,25499755906.9286,11757610456.4323,19295996126.6333,34517807768.0788,8000177709.16179,16045666201.7192,20171955446.7606,8399828.42778027,20273441.1339976,14574107.0350134,1062.1939688062,803.969978855738,1749.66163248746,1399.74412067121,951.786921573702,2368.43380422223,952.421561695624,791.462391394987,1384.09546453163
"73","bootstrap_164",166957566.744645,157956088.96213,150066811.193575,153853664.522481,19248570605.3032,27542522323.4049,24631088381.307,25345550698.3862,33035336196.7836,30543103771.023,30737533251.0469,44937127122.6226,33880602965.0786,37986804058.9574,6096980093.08307,11488962645.7437,18738233453.6543,8293951718.10174,13786765591.4804,25688556517.3194,5382517776.00382,11294533165.7199,14632032359.7754,9001477.78251496,16890755.5510705,13103902.2221639,677.331016127844,680.192346103525,1429.9735403978,921.398898991056,816.231432027722,1960.37455727271,597.959346904034,668.681346525323,1116.61641789626
"74","bootstrap_165",140834156.087346,134322653.421411,125268205.110732,129614340.299858,18342212347.8548,25796394528.6114,23069538297.6363,23738705470.8817,31355083208.3919,28989611441.4666,29174151792.0778,42379158721.4226,31952008118.2877,35824470802.0886,5396493123.02686,10831939444.223,17482258454.2338,7454182180.75656,13012870860.537,24036946373.5677,4727325949.78143,10647399093.6118,13609795770.4329,6511502.6659357,15565950.976614,11219815.7874884,828.76309814908,695.873927683357,1558.15913428176,1144.77142422937,835.983029889231,2142.36551016926,725.996162838416,684.01854211209,1213.01419098249
"75","bootstrap_166",183476049.16702,173571365.132881,165784598.459245,169522246.46259,22627388778.2108,31588525824.4712,28249401499.3163,29068818511.6242,41136222719.8206,38032847972.0974,38274955221.9198,53767750011.4959,40538501393.1611,45451614626.0153,6441429733.41349,15647566443.709,22824225847.8045,8961137046.26041,18508833941.6099,31140361233.2851,5622012721.10555,15405459193.8866,17911112614.9503,9904684.03413925,17691450.7077755,13953802.7044301,650.3417687239,884.470510766641,1635.69933811363,904.737295543539,1046.20215986443,2231.67561509227,567.611516099627,870.78552507375,1283.60082153547
"76","bootstrap_167",178303032.435952,167957186.917647,159011012.150733,163305176.038852,21147968349.4355,30159080147.9341,26971058057.0695,27753394766.4841,37102945690.1064,34303847058.5896,34522216455.3746,49847429746.4332,37582753598.3788,42137641363.9746,6605426417.04862,13374248105.9391,20989673014.5391,9011111798.49861,15954977340.6709,28699461396.9977,5823089707.63399,13155878709.1541,16434785248.9433,10345845.5183054,19292020.2852192,14997856.3971006,638.461728948238,693.252853159494,1399.51153410142,870.988435169929,827.024702689899,1913.57088887355,562.843287900533,681.933696660768,1095.80894854551
"77","bootstrap_168",137455649.786218,132289319.85193,125812711.258834,128921483.38352,14534634671.1948,21586366914.4283,19304539542.7994,19864497180.009,27281691748.857,25223522387.3863,25384088791.4727,36171866125.2773,27271984507.4282,30577246008.5908,5329862508.8142,10849454120.2779,16042611337.396,7051732243.23357,12747057077.6623,21637231454.0825,4769904871.60464,10688887716.1915,12737349836.2334,5166329.93428765,11642938.5273841,8534166.4026978,1031.65352902478,931.848441418806,1879.80999905564,1364.9403605513,1094.83160524134,2535.3655451624,923.267567552735,918.05755832613,1492.51247693119
"78","bootstrap_169",164345846.303741,159705012.222488,149477999.974565,154386965.853568,18158038853.9362,27819658384.9647,24878929256.0742,25600580576.0473,33296176041.7504,30784265489.644,30980230142.6452,45350966563.8953,34192619569.1394,38336635896.7738,7442541722.11109,12822191288.709,20178597042.8376,9661619531.02852,15138137187.8142,27192927709.9591,6720890402.13795,12626226635.7078,16034580715.2032,4640834.08125311,14867846.3291764,9958880.45017326,1603.70778006816,862.41080280383,2026.19131174394,2081.87135369849,1018.17955692126,2730.5205485709,1448.20743092009,849.230369763125,1610.0786424165
"79","bootstrap_17",147243855.473043,142122804.649364,132522432.930716,137130611.355667,17855284586.7857,26431847093.3384,23637819158.0503,24323470185.1149,32990148354.2634,30501324963.1713,30695488490.1359,44015219804.9352,33185525691.5374,37207486045.5485,6468185598.32914,12840203903.3502,19352201458.7628,8576562506.55263,15134863767.4777,26159935218.1495,5782534571.2646,12646040376.3855,15330241104.7517,5121050.82367924,14721422.5423266,10113244.1173758,1263.0582708574,872.212170150839,1913.55031423727,1674.76613723407,1028.08432567996,2586.70065851604,1129.16953382433,859.022987759914,1515.85791135135
"80","bootstrap_170",186977338.586998,172466765.959178,165563077.813498,168876848.123425,20077355162.446,29751812808.137,26606841674.7218,27378613732.0016,36816335048.006,34038858728.1725,34255541277.9468,49316669544.8653,37182583921.089,41688972633.4561,7301258569.55554,14178186115.5007,21611617471.0101,9674457645.69099,16738979885.56,29239314382.4192,6529486512.27572,13961503565.7265,17105228758.643,14510572.6278199,21414260.7734999,18100490.4635735,503.168190313691,662.090849899718,1193.97966118667,666.717840420918,781.674420733424,1615.38796096505,449.981312230041,651.972240059943,945.014655435256
"81","bootstrap_171",183087806.246031,171429766.302582,163933472.774065,167531693.667753,20577980976.2457,29437143084.0167,26325434703.5402,27089044122.062,36613169855.6495,33851020604.9023,34066507425.8826,48924258860.9313,36886723650.6864,41357255215.9059,6511063145.81637,13488526449.6369,20779274239.6603,8859162107.77101,16035188879.4039,28346277884.6856,5747453727.29454,13273039628.6567,16308742674.4407,11658039.9434487,19154333.4719657,15556112.5782776,558.504103382774,704.202339871483,1335.76265503994,759.91866134834,837.157236657333,1822.19547088314,493.003434125679,692.952310143449,1048.38163084614
"82","bootstrap_172",165718027.098309,157536384.602119,148482107.971617,152828160.754258,20726149381.9679,29266546172.5975,26172871058.3735,26932055135.4837,36377553672.8719,33633179639.766,33847279741.6395,48625695183.1485,36661619865.1428,41104869701.8942,6205905753.5158,13121130359.6716,20378720319.9263,8540396790.62962,15651404290.904,27899545801.1806,5446721676.40561,12907030257.7981,15935470483.1749,8181642.49619016,17235919.126692,12889866.3440511,758.5158794711,761.2666468916,1580.98771360274,1043.84868864736,908.069025844166,2164.45578693349,665.724722015404,748.844907134076,1236.27895416692
"83","bootstrap_173",147387898.609805,140065479.097802,132960619.376153,136370952.042545,17892694993.5378,25501209015.772,22805555922.6651,23467065884.1637,32140630917.031,29715896321.3641,29905060013.2247,42673114371.9549,32173637655.4375,36072961001.9254,5574370890.62592,12012365019.6868,18180266008.3876,7608514022.23418,14247935923.4932,24780419378.4171,4912860929.12729,11823201327.8263,14280942661.8997,7322419.51200309,14427279.2336525,11016946.5672608,761.274450540327,832.614717241161,1650.20914800605,1039.07103516292,987.569152349877,2249.30013294767,670.934097817532,819.503188116577,1296.27048426817
"84","bootstrap_174",205022995.743919,194523257.573041,186437702.016117,190318768.683441,22088492817.1192,31331890617.5674,28019894397.9413,28832654206.4385,39921618617.8157,36909875319.2004,37144834016.2555,52729823323.912,39755950654.8166,44574221694.3038,6744161389.31931,15056341199.1363,22485728877.1846,9243397800.44823,17833125800.6965,30641330506.7928,5931401580.8221,14821382502.0812,17667457837.6974,10499738.1708778,18585293.7278017,14704227.0604782,642.317101584974,810.121239924956,1529.20169041876,880.345552433476,959.528865234985,2083.84503182422,564.909475292778,797.479056244878,1201.52237618689
"85","bootstrap_175",198677911.770428,185761429.803687,176347095.263223,180865975.842645,23156921677.1239,32874789962.0289,29399698675.5109,30252481813.3068,41923951940.9013,38761149788.0564,39007893218.4202,55350200933.4541,41731599279.7324,46789311469.4586,7095560136.18282,15850971541.2962,23632389792.3347,9717868284.90498,18767030263.7773,32193279256.3301,6242776998.38701,15604228110.9325,18574677602.6084,12916481.9667414,22330816.5072055,17811935.9277827,549.341543189017,709.824987195679,1326.77267019995,752.361851309628,840.4094967921,1807.39922863273,483.318678759551,698.775528691367,1042.82194130488
"86","bootstrap_176",164730527.011997,151105261.688945,142059306.063435,146401364.76368,20494783549.4579,28034761940.1952,25071294886.8542,25798526065.5882,34959162747.4159,32321794129.2321,32527546290.9343,46654757973.6792,35175620529.2059,39438772859.8704,5303742516.13027,12032762741.4765,18943989310.4125,7539978390.7373,14464379197.958,26159974424.2213,4576511337.39628,11827010579.7742,14680836979.748,13625265.3230526,22671220.9485616,18329162.2483173,389.257925653519,530.75053914288,1033.54365321043,553.38213326242,638.006185497289,1427.23241083334,335.884199601845,521.675061374431,800.955154461343
"87","bootstrap_177",178546624.974096,171071167.275938,159731033.705309,165174297.819211,20672845194.2914,28923754906.2028,25866315185.2488,26616607141.3111,36161886569.7087,33433782767.4995,33646613560.5797,48203473690.8978,36343283566.0013,40747952245.8262,5943761947.01972,12973768366.2883,20075107051.5348,8250909711.9114,15489041375.4173,27530628496.6064,5193469990.9574,12760937573.2081,15670438371.7099,7475457.69815761,18815591.2687868,13372327.1548847,795.103415337982,689.52222552849,1501.2425899408,1103.73304820451,823.202478952234,2058.77617094866,694.736055056184,678.210819469557,1171.85574284919
"88","bootstrap_178",167450614.571342,159158399.332304,150188527.766363,154494066.118015,19266067219.252,26810249239.6434,23976221596.2829,24671688502.6291,34174866939.6785,31596666705.0639,31797802893.5799,45128041589.7765,34024544015.0767,38148190220.4717,5405621283.37708,12531735674.3279,18882123001.2197,7544182020.39145,14908799720.4265,25861974370.5245,4710154377.03095,12330599485.8119,14758476795.8248,8292215.23903754,17262086.8049789,12956548.453327,651.891096353705,725.968755452754,1457.34205905517,909.790906641623,863.673082452949,1996.05430903811,568.021239349504,714.31685086043,1139.07471955118
"89","bootstrap_179",185826796.993507,174825881.887031,166062011.356268,170268669.211035,21891936388.6941,31288052480.4836,27980690253.2989,28792312885.7368,38744907264.5546,35821936732.5577,36049969894.6284,51886011210.5929,39119753705.4549,43860920077.9418,6900376497.04276,14158033505.9343,21968983689.2478,9396116091.78949,16852970875.8605,29994074821.8988,6088753864.6048,13930000343.8636,17227817316.7608,11000915.106476,19764785.6372392,15558127.7824728,627.25477201262,716.326185661175,1412.05831423992,854.121316349242,852.67663334064,1927.87173632093,553.477034016971,704.788840088298,1107.31943827901
"90","bootstrap_18",139968638.994683,135692803.542178,130382764.567371,132931583.275278,16734471969.1215,22995909185.358,20565083506.2313,21161605145.2808,29592122672.4732,27359651138.5948,27533815584.5002,38896593910.4037,29326308541.6256,32880546355.4322,4427133176.1593,10799343615.3787,16146074386.3107,6261437216.2365,12857650703.3517,22162121941.2822,3830611537.10981,10625179169.4733,12591836572.5041,4275835.4525052,9585874.42731214,7037055.7194048,1035.38436530935,1126.58930567765,2294.43605822072,1464.37749669902,1341.312240302,3149.34580952226,895.874403881811,1108.42044197867,1789.36149926764
"91","bootstrap_180",165392020.954192,154570685.249232,149023096.010921,151685938.84531,20526748745.1652,28089554015.5189,25120295063.1651,25848947566.8102,35672427638.5325,32981249309.4618,33191199391.8716,47189621130.9858,35578883653.3461,39890909951.312,5322198821.64496,12664450646.7064,19364161206.1468,7562805270.35368,15145678893.3673,26662872385.8206,4593546317.99987,12454500564.2966,15052134908.1809,10821335.7049598,16368924.9432708,13706082.1088816,491.824573856034,773.688601456545,1412.81520512698,698.879091874707,925.270226716603,1945.33143563637,424.489771248337,760.86246393454,1098.20842955749
"92","bootstrap_181",156709904.035063,150291029.262582,143353607.500003,146683569.946041,19440198686.6336,27855921560.8206,24911359164.9622,25633951163.9458,33952601520.1727,31391169302.76,31590997348.0901,45824062828.3367,34549313192.5672,38736559439.935,6193752477.31219,12150798661.4564,19296360753.3013,8415722874.18699,14512402833.5391,26383864141.7031,5471160478.32853,11950970616.1264,15109114505.9335,6418874.77248117,13356296.53506,10026334.0890221,964.928074912113,909.743103528801,1924.5679010865,1311.09005432956,1086.55889717964,2631.45671263746,852.355073475547,894.781767142961,1506.94305334155
"93","bootstrap_182",171483045.144342,165399813.40222,156747992.109403,160900866.329955,19835170619.6703,29293633798.1204,26197095335.6732,26956982074.9241,35890540719.1864,33182907631.2221,33394141418.2264,48314446904.21,36426952452.3039,40841761485.0858,7121811455.25378,13558970798.5561,21006590865.4155,9458463178.45016,16055370099.5161,28479276284.5397,6361924716.00293,13347737011.5518,16591781832.6336,6083231.7421222,14735053.0349389,10582178.8143869,1170.72828344515,920.184730004419,1985.09127788089,1554.84183069285,1089.60382167926,2691.24882352403,1045.81330873045,905.849268401164,1567.89845679761
"94","bootstrap_183",163642195.826265,157339222.5758,148660278.931705,152826171.88087,17780734557.7211,25636855109.7399,22926863292.0437,23591891958.963,32066275373.8194,29647150265.3611,29835876337.6522,42736724472.3843,32221596852.9923,36126732673.0559,5811157401.24188,12055141779.931,18345998115.3348,7856120552.0188,14285540816.0983,24955989914.6632,5146128734.32256,11866415707.64,14440862295.2712,6302973.25046524,14981916.8945607,10816023.9453948,921.970817631653,804.646152076026,1696.18689898944,1246.41502348735,953.518893252222,2307.31644462462,816.460506784271,792.049227822655,1335.13593980343
