"","bootstrap.id","dalys_soc","dalys_cag","dalys_uag","dalys_hom","costf_soc","costf_cag","costp_cag","costpoint_cag","costf_uag","costp_uag","costpoint_uag","costf_hom","costp_hom","costpoint_hom","Diff_cpoint_cag_soc","Diff_cpoint_uag_soc","Diff_cpoint_hom_soc","Diff_cf_cag_soc","Diff_cf_uag_soc","Diff_cf_hom_soc","Diff_cp_cag_soc","Diff_cp_uag_soc","Diff_cp_hom_soc","Diff_dalys_cag_soc","Diff_dalys_uag_soc","Diff_dalys_hom_soc","ICERpoint_cag","ICERpoint_uag","ICERpoint_hom","ICERf_cag","ICERf_uag","ICERf_hom","ICERp_cag","ICERp_uag","ICERp_hom"
"47","bootstrap_140",35621433.6708328,33557892.1058408,32403823.7448454,32957776.5581232,5549019643.92735,6991691782.09517,6340892762.26654,6430805784.74286,8304364349.12697,7699762076.41214,7725130003.93863,9503253317.69754,7269493197.46033,7741773908.5962,881786140.815511,2176110360.01128,2192754264.66884,1442672138.16782,2755344705.19962,3954233673.77018,791873118.339188,2150742432.48478,1720473553.53297,2063541.56499199,3217609.92598739,2663657.11270959,427.316878794702,676.312669983914,823.211912001044,699.124341686532,856.332734103585,1484.51302343032,383.744690086852,668.428579584513,645.906541545368
"48","bootstrap_141",31979431.2472773,30297789.5842381,29406217.3367887,29834172.0155644,4641658406.75115,5880207671.11845,5347165438.66417,5420809431.30588,7082932657.08744,6577066360.19553,6598291519.50568,8013035499.80574,6163400961.13373,6554466549.31009,779151024.554726,1956633112.75453,1912808142.55894,1238549264.3673,2441274250.33629,3371377093.05459,705507031.913016,1935407953.44438,1521742554.38257,1681641.66303917,2573213.91048862,2145259.23171287,463.32761710161,760.384943039187,891.644289082802,736.511999904256,948.725731811673,1571.54764478637,419.534700774468,752.136441341121,709.351360379671
"49","bootstrap_142",44439406.0397671,41750464.2157271,40662693.5337959,41184823.4611229,6935470371.47489,8654129143.38399,7856970616.39676,7967104360.25683,10435223126.6917,9680174126.62667,9711854504.25178,11833275774.0765,9069942688.77083,9654190255.3783,1031633988.78194,2776384132.77689,2718719883.90341,1718658771.9091,3499752755.21682,4897805402.60156,921500244.921867,2744703755.15178,2134472317.29594,2688941.82403996,3776712.50597116,3254582.5786442,383.657980086747,735.132507011667,835.351329458655,639.158034786683,926.666445932422,1504.89510843566,342.69995605088,726.744159321706,655.835968428592
"50","bootstrap_143",29690900.656783,27973370.1227776,27122756.5411803,27531051.060347,4731233784.69783,5933210019.36983,5387717016.93104,5463081181.74167,7169528474.38117,6651386484.71122,6673126708.05402,8119096749.41917,6225400214.80609,6625781767.83857,731847397.043831,1941892923.35618,1894547983.14074,1201976234.67199,2438294689.68333,3387862964.72134,656483232.23321,1920152700.01339,1494166430.10826,1717530.53400547,2568144.1156027,2159849.59643603,426.104446211552,756.146398310848,877.166625984944,699.828160765709,949.438419312034,1568.56429739907,382.225072122718,747.681054325395,691.7918879971
"51","bootstrap_144",38240731.231884,36209345.9385008,35247635.5581184,35709256.5407019,5669109854.24709,7078138681.16066,6435250238.96306,6524070352.68773,8513936714.05686,7905059517.09599,7930606812.07337,9641789852.69992,7413297270.91965,7884464273.92462,854960498.44064,2261496957.82627,2215354419.67753,1409028826.91357,2844826859.80977,3972679998.45283,766140384.715973,2235949662.84889,1744187416.67256,2031385.2933832,2993095.67376564,2531474.69118206,420.875597172773,755.571222680318,875.124064006769,693.629530302882,950.463055606461,1569.31452338471,377.151684228251,747.035813939027,689.00053504312
"52","bootstrap_145",37344979.7584512,35526585.4630022,34482561.5478465,34983693.0271212,5394838387.27021,6872200174.51964,6250698599.12967,6336563948.36118,8236675142.20665,7650022319.29244,7674637123.05108,9336645338.73053,7185975227.28242,7640688336.56002,941725561.09097,2279798735.78087,2245849949.28981,1477361787.24943,2841836754.93645,3941806951.46032,855860211.859462,2255183932.02224,1791136840.01221,1818394.29544904,2862418.21060469,2361286.73132998,517.888536852464,796.458996569639,951.112763855173,812.454037579681,992.809766374462,1669.34701286367,470.668113071765,787.859692782568,758.542711584781
"53","bootstrap_146",30461946.1604703,29049557.3629624,28213254.7715252,28614680.0154151,4043477845.8524,5169623920.42171,4692091454.15449,4758066334.36246,6192471302.82058,5743850424.65981,5762673678.28894,7047953569.0305,5399515350.71049,5748042288.29815,714588488.510058,1719195832.43653,1704564442.44575,1126146074.56931,2148993456.96818,3004475723.1781,648613608.302086,1700372578.80741,1356037504.85809,1412388.79750787,2248691.3889451,1847266.14505523,505.943186303188,764.531692026907,922.749787305165,797.334329298262,955.664021987607,1626.44442503344,459.231629029169,756.160933050527,734.078036609902
"54","bootstrap_147",33597817.1752552,31825163.0759847,30821769.0890835,31303398.2027961,5156013083.39421,6534365272.27627,5929778172.09544,6013306653.04148,7857667498.88426,7287318197.87064,7311248937.7733,8929322228.08598,6837823928.13174,7280026425.83635,857293569.647265,2155235854.37909,2124013342.44214,1378352188.88206,2701654415.49005,3773309144.69177,773765088.70123,2131305114.47642,1681810844.73753,1772654.09927053,2776048.08617177,2294418.97245919,483.621463431615,776.36834358702,925.730377902863,777.564099758251,973.201591480964,1644.55977307732,436.500888142613,767.747909372687,733.000757457539
"55","bootstrap_148",42909759.9510641,41060899.6399017,40077831.9800507,40549704.4567792,5349755596.47812,6752845194.68685,6129366687.90744,6215505165.81775,8197117289.43343,7602291936.99769,7627249644.0929,9269916546.08764,7100542008.63331,7559209767.9808,865749569.339635,2277494047.61478,2209454171.50268,1403089598.20873,2847361692.95532,3920160949.60953,779611091.429323,2252536340.51958,1750786412.1552,1848860.31116236,2831927.97101341,2360055.49428491,468.261211575983,804.220330081267,936.187380700616,758.894325189242,1005.44989918525,1661.04608942568,421.671170462407,795.407356251896,741.841205172882
"56","bootstrap_149",29492457.7618713,27538359.6117825,26517436.6891068,27007479.6919911,5298901427.40416,6660863675.39212,6054064231.02049,6137898364.78236,8040198185.11796,7463483528.34086,7487681346.10773,9094955752.51961,6987759226.12779,7433280777.42206,838996937.378202,2188779918.70357,2134379350.0179,1361962247.98796,2741296757.7138,3796054325.11545,755162803.616329,2164582100.9367,1688857798.72363,1954098.15008887,2975021.07276459,2484978.06988024,429.352505829888,735.719131115131,858.912750936576,696.977399997038,921.43776150345,1527.60073464084,386.450805238205,727.585468470387,679.626842262242
"57","bootstrap_15",29090084.7761967,26982066.4467396,25767087.8682971,26350277.5859495,6094812619.39249,7615633213.45135,6901973309.05358,7000571059.00327,9108051053.57736,8440624341.72133,8468628259.7013,10401369708.5781,7943484307.74451,8463151506.7779,905758439.61078,2373815640.30882,2368338887.38541,1520820594.05886,3013238434.18487,4306557089.18559,807160689.661088,2345811722.32884,1848671688.35203,2108018.32945708,3322996.9078996,2739807.19024721,429.672943045072,714.359870352469,864.418085993751,721.445621609251,906.783399954914,1571.84677247198,382.900223580585,705.932562486667,674.745177300313
"58","bootstrap_150",29564486.2791486,28058076.526804,27304411.7106218,27666170.8223893,4317897851.11516,5448319716.193,4950166766.09742,5018990528.93957,6550337841.38382,6079419492.78574,6099178304.61503,7428543565.40462,5703417873.62686,6068158734.17416,701092677.824406,1781280453.49987,1750260883.05899,1130421865.07783,2232439990.26866,3110645714.28946,632268914.982252,1761521641.67058,1385520022.5117,1506409.75234453,2260074.56852675,1898315.45675928,465.406358882932,788.15118682611,922.007391778269,750.40795727622,987.772713943634,1638.63477127232,419.719079751183,779.408638193225,729.868166841457
"59","bootstrap_151",33254869.8276344,31283620.2260166,30149092.7512119,30693665.9391182,5248260091.3883,6585489581.36419,5971506151.15479,6056332809.27583,7883987115.85913,7308565573.29066,7332709134.51731,8990979878.91428,6874045413.3499,7321625843.21208,808072717.887527,2084449043.12901,2073365751.82378,1337229489.97589,2635727024.47082,3742719787.52598,723246059.766493,2060305481.90236,1625785321.9616,1971249.6016178,3105777.07642253,2561203.88851626,409.929172452004,671.152176037706,809.527801015836,678.36639707038,848.652997177393,1461.31270700756,366.897250948295,663.378417447647,634.773876945595
"60","bootstrap_152",32419631.9814089,31204129.9504901,30520139.1878185,30848454.7539009,3562174334.60599,4473545612.86477,4064057202.07706,4120631258.83063,5402898995.14656,5013835433.40077,5030159778.64884,6115302728.54706,4693521448.02854,4994126633.05246,558456924.224643,1467985444.04286,1431952298.44647,911371278.258784,1840724660.54057,2553128393.94107,501882867.47108,1451661098.79479,1131347113.42256,1215502.03091881,1899492.79359042,1571177.22750803,459.445488381868,772.830225519346,911.388144746487,749.790008635256,969.061144507546,1624.97797781251,412.901710325982,764.236170673148,720.063334431681
"61","bootstrap_153",31509029.1105631,29391892.3796364,28479220.187937,28917302.8399527,5276953663.73728,6586563774.46028,5977613107.65908,6061744449.78293,7935709812.71522,7359882339.13054,7384042932.4278,9008209488.05392,6899125152.24729,7345045840.38926,784790786.04565,2107089268.69052,2068092176.65198,1309610110.723,2658756148.97794,3731255824.31664,700659443.921802,2082928675.39326,1622171488.51001,2117136.73092672,3029808.92262609,2591726.2706104,370.684979662191,695.452856104271,797.959337027097,618.576066246674,877.532615711441,1439.67974806146,330.946713873839,687.478560063081,625.90386450339
"62","bootstrap_154",29866476.4531275,28573707.2430672,27887545.7293363,28216903.2559271,3998971527.14277,5022230693.06731,4562398970.46214,4625928353.19049,6044675113.30164,5609548256.63842,5627805327.54737,6853141642.79611,5259924359.02204,5596776013.30571,626956826.047718,1628833800.4046,1597804486.16294,1023259165.92455,2045703586.15887,2854170115.65334,563427443.31937,1610576729.49565,1260952831.87928,1292769.21006026,1978930.72379115,1649573.19720032,484.97196651094,823.087832647397,968.616905800094,791.525013097157,1033.74188978167,1730.24763041585,435.829875073454,813.862107517429,764.41156659152
"63","bootstrap_155",11237808.0966384,10243628.06282,9748636.05277947,9986232.21759894,2546405097.33852,3227301746.36118,2922225149.3429,2964373889.72043,3853237869.6729,3568931827.14617,3580860752.00743,4410844648.95162,3362079400.50918,3583818338.7513,417968792.381904,1034455654.6689,1037413241.41277,680896649.022657,1306832772.33437,1864439551.6131,375820052.004379,1022526729.80764,815674303.170657,994180.033818375,1489172.04385894,1251575.87903947,420.415596938313,694.651540723451,828.885614357589,684.882642842382,877.556611221314,1489.67360496271,378.020116297203,686.641099679749,651.717819775058
"64","bootstrap_156",29817553.5368586,27890615.4116598,26898811.7295237,27374877.496949,5443632308.17776,6804407847.61386,6193672807.7943,6278050675.13779,8202749780.02374,7621453760.7178,7645843803.48588,9260184524.75209,7137758934.99488,7586500345.40069,834418366.960037,2202211495.30812,2142868037.22294,1360775539.43611,2759117471.84599,3816552216.57434,750040499.616549,2177821452.54004,1694126626.81712,1926938.12519883,2918741.80733496,2442676.03990962,433.028106117282,754.507126931831,877.262478614326,706.185383765602,945.310566666833,1562.44714985437,389.239534891217,746.150771906941,693.55354502098
"65","bootstrap_157",32908700.5038667,31260836.5061917,30467880.6760735,30848499.4745303,4472962609.04972,5610446361.35932,5092965683.03618,5164459724.1203,6765692415.41581,6275627877.50992,6296190025.95352,7673704995.89554,5880003051.58934,6259242891.24265,691497115.070574,1823227416.9038,1786280282.19293,1137483752.3096,2292729806.36608,3200742386.84582,620003073.986458,1802665268.46019,1407040442.53962,1647863.99767497,2440819.82779315,2060201.02933642,419.632394448954,746.973371874094,867.041738527954,690.277689126354,939.327753838772,1553.60682829906,376.246507515937,738.549092371991,682.962692719758
"66","bootstrap_158",30594008.0680703,29024449.270793,28237895.7671035,28615441.4488745,4288798053.41108,5403905959.38428,4914380808.22674,4982012572.5314,6539309863.9072,6072162155.24196,6091762758.40274,7381007635.53301,5677502776.39491,6037672375.18411,693214519.120316,1802964704.99165,1748874321.77303,1115107905.97319,2250511810.49611,3092209582.12192,625582754.815656,1783364101.83088,1388704722.98383,1569558.79727728,2356112.3009668,1978566.61919582,441.662026502505,765.228679571781,883.909747999209,710.459466639657,955.180196450163,1562.85340716945,398.57236052632,756.909635036962,701.874129236174
"67","bootstrap_159",39363712.1685184,37091742.1917041,35960167.7336932,36503323.4735384,6183383564.36988,7751408815.81385,7029345831.6767,7129104533.43249,9320598958.57422,8640365826.00762,8668907076.3251,10604976478.8552,8108871465.58415,8636619382.67574,945720969.062608,2485523511.95522,2453235818.30586,1568025251.44397,3137215394.20434,4421592914.48529,845962267.306819,2456982261.63774,1925487901.21427,2271969.97681423,3403544.43482516,2860388.69497991,416.255927108994,730.275029326274,857.658199604611,690.161079347829,921.749503871397,1545.8014228085,372.347467589792,721.889285915538,673.156031064438
"68","bootstrap_16",36523410.0305645,34448874.340918,33535814.7020526,33974083.328708,5509018147.81748,6888205787.69944,6250086598.81352,6338247802.54118,8297435743.54676,7694405751.13283,7719707708.85649,9423286846.8934,7213856385.25837,7680993111.43263,829229654.723702,2210689561.03901,2171974963.61515,1379187639.88196,2788417595.72928,3914268699.07592,741068450.996044,2185387603.31535,1704838237.44089,2074535.68964648,2987595.3285119,2549326.70185651,399.718191816218,739.956158031663,851.979843161509,664.817504352976,933.331756519437,1535.412741029,357.221355455364,731.48715371833,668.740587936166
"69","bootstrap_160",31401822.199811,29639546.8288923,28742655.2307472,29173163.1978569,5263992605.01825,6621704633.71179,6004403313.60152,6089688364.40623,8016431954.92694,7430444775.10435,7455031649.78222,9092802014.46228,6950492853.78276,7403438219.18357,825695759.387976,2191039044.76397,2139445614.16532,1357712028.69354,2752439349.90869,3828809409.44403,740410708.583267,2166452170.0861,1686500248.76451,1762275.3709187,2659166.96906382,2228659.00195417,468.539578441438,823.956927208426,959.969924644991,770.431256714291,1035.07578949723,1717.98799461326,420.14472925266,814.710845648331,756.733195740454
"70","bootstrap_161",22159943.7906239,20729736.4861559,19986437.5386021,20343221.0334279,4199087918.23464,5336912982.60598,4855318352.17047,4921854452.428,6366573500.3755,5914294172.03242,5933270927.0678,7230196981.13795,5568007392.01904,5919441762.28989,722766534.193362,1734183008.83315,1720353844.05525,1137825064.37134,2167485582.14086,3031109062.90331,656230433.935824,1715206253.79778,1368919473.7844,1430207.30446797,2173506.2520218,1816722.75719597,505.35788199056,797.873485397161,946.954529655666,795.566531380991,997.229973516137,1668.44888736996,458.835884760033,789.142544311659,753.510390268498
"71","bootstrap_162",28440099.1243787,27137037.9428209,26386636.9910383,26746829.447894,3909360113.26998,4941958648.08912,4488204090.94513,4550893865.28739,5975249402.94913,5543837359.90164,5561938564.50503,6763222875.33418,5187207402.48485,5520422102.4587,641533752.017411,1652578451.23505,1611061989.18873,1032598534.81914,2065889289.67916,2853862762.0642,578843977.67515,1634477246.63166,1277847289.21487,1303061.18155778,2053462.13334043,1693269.67648475,492.32818926466,804.77668635981,951.450328061926,792.440561835089,1006.05180691524,1685.41538403313,444.218572287722,795.961717576361,754.66259566385
"72","bootstrap_163",27609574.8581608,26209136.1579356,25605787.5125317,25895394.8623256,4009300300.71142,5038882678.78557,4575496354.04803,4639516833.12361,6184650897.29208,5736513965.77128,5755316913.94698,6952660368.1211,5328926084.09517,5672229904.14637,630216532.412185,1746016613.23556,1662929603.43494,1029582378.07415,2175350596.58066,2943360067.40968,566196053.336602,1727213665.05986,1319625783.38375,1400438.70022524,2003787.34562906,1714179.99583523,450.013650944397,871.358239208474,970.10209398966,735.185608558629,1085.61949017486,1717.06592922614,404.299062319214,861.974534786589,769.829181643649
"73","bootstrap_164",27027772.3527638,25292708.2930002,24368989.7402369,24812374.6455633,5060995060.18339,6459573223.59354,5865106049.80791,5947236383.02829,7744581235.01287,7185128035.01971,7208601595.85858,8804744408.58949,6750823549.24659,7185081102.3648,886241322.844905,2147606535.6752,2124086042.18142,1398578163.41015,2683586174.82949,3743749348.4061,804110989.624526,2124132974.83633,1689828489.0632,1735064.05976354,2658782.61252685,2215397.70720046,510.78305602485,807.740552219933,958.783172555311,806.067162500475,1009.32891699599,1689.87687232781,463.447435902805,798.911864711494,762.765296529352
"74","bootstrap_165",30877358.6346608,28961127.3546565,27763169.2770898,28338189.1543218,5521331054.78911,6947869033.07509,6310600479.89067,6398644161.58062,8245852077.35015,7652766608.92182,7677651313.89084,9414894325.28034,7225540857.65274,7688432733.66543,877313106.791513,2156320259.10173,2167101678.87633,1426537978.28599,2724521022.56105,3893563270.49123,789269425.101559,2131435554.13272,1704209802.86364,1916231.28000428,3114189.35757103,2539169.48033899,457.832577907587,692.417837039812,853.468701343642,744.449792241572,874.873268684628,1533.4003108652,411.886306907482,684.427088208654,671.168197341486
"75","bootstrap_166",36686751.7129477,34816674.6602841,33795396.8517147,34285610.199828,5245045332.34903,6582445667.52198,5974725721.31319,6058687029.67098,7864489416.80364,7295206029.98709,7319092046.21716,8961106027.73644,6866373976.48351,7309260181.60555,813641697.32195,2074046713.86812,2064214849.25652,1337400335.17295,2619444084.45461,3716060695.38741,729680388.964155,2050160697.63806,1621328644.13447,1870077.05266366,2891354.86123306,2401141.51311973,435.084584436257,717.326932669764,859.680630224308,715.157877194423,905.957314190588,1547.62252665368,390.187339032276,709.06574807761,675.23244060194
"76","bootstrap_167",29599911.4756587,28106816.5931883,27509525.5217893,27796225.2360609,3847915391.84325,4853722063.16197,4406937974.53295,4468664723.61985,5900367102.12074,5473139569.01115,5491065199.77099,6664310681.8707,5107922500.9919,5436987430.66342,620749331.776605,1643149807.92774,1589072038.82017,1005806671.31872,2052451710.27749,2816395290.02745,559022582.689704,1625224177.1679,1260007109.14866,1493094.88247037,2090385.95386935,1803686.23959782,415.746741258369,786.050922742873,881.013562078567,673.6388176849,981.852995365934,1561.46630616611,374.405263357935,777.475649489308,698.573333591326
"77","bootstrap_168",25146452.6047509,23842389.8072996,23141319.9329466,23477833.472636,3628424779.78363,4559384031.27108,4138002119.26598,4196219357.10879,5508399898.95587,5108648721.37684,5125421498.05848,6244340549.79701,4782451967.23329,5091536981.83248,567794577.325162,1496996718.27485,1463112202.04885,930959251.487454,1879975119.17224,2615915770.01338,509577339.482352,1480223941.59321,1154027187.44966,1304062.79745128,2005132.6718043,1668619.13211485,435.404321352381,746.582377976909,876.840121205167,713.891427089986,937.581410750522,1567.71291882402,390.761350203604,738.217456833537,691.606110249387
"78","bootstrap_169",32996162.4710806,31481833.9548349,30731888.3114296,31091862.2202642,4172205042.97648,5258343929.15456,4773651784.12793,4840615830.48029,6363296056.62622,5902368620.09905,5921708232.82047,7204446543.98161,5520800844.98204,5876771649.91337,668410787.503809,1749503189.84399,1704566606.93689,1086138886.17807,2191091013.64974,3032241501.00513,601446741.151445,1730163577.12256,1348595802.00555,1514328.51624567,2264274.15965093,1904300.25081641,441.390874128776,772.655193889461,895.114416020325,717.241255464722,967.679202763824,1592.31271418735,397.170583990952,764.11399642051,708.184437526269
"79","bootstrap_17",29603060.6820305,27659484.0607176,26585440.7194914,27100981.52328,5375642658.71756,6750809271.67665,6132760861.27366,6218149128.50038,8084770308.48242,7503293666.73322,7527691288.06535,9187930344.66,7052820403.85253,7504243648.4804,842506469.782819,2152048629.34779,2128600989.76283,1375166612.95908,2709127649.76486,3812287685.94244,757118202.556091,2127651008.01565,1677177745.13497,1943576.6213129,3017619.96253915,2502079.15875054,433.482508764536,713.160920216396,850.732872426702,707.544327236321,897.769660658423,1523.64791202137,389.548934811045,705.075865890468,670.313622680306
"80","bootstrap_170",35520325.2892214,33824966.869942,32858247.4714694,33322272.7827363,5001857876.98641,6334108544.73792,5744970743.49855,5826364781.82767,7580861272.24528,7028657993.54396,7051827361.88108,8642402764.42859,6611094318.12837,7040570961.06041,824506904.841256,2049969484.89467,2038713084.074,1332250667.7515,2579003395.25887,3640544887.44218,743112866.512133,2026800116.55755,1609236441.14195,1695358.41927937,2662077.81775199,2198052.50648513,486.33191392751,770.063696569839,927.508818856227,785.822427046303,968.793390659303,1656.25929166893,438.321984343581,761.360206317745,732.119199333983
"81","bootstrap_171",35787146.5278822,34129343.0356306,33143448.8013183,33616678.0337882,4964120039.71231,6236131729.40673,5658681718.3418,5738460996.1863,7463128805.31281,6921464498.19711,6944191671.92225,8501707476.10297,6509883157.99551,6931011728.10966,774340956.473987,1980071632.20993,1966891688.39735,1272011689.69442,2499008765.6005,3537587436.39066,694561678.62949,1957344458.4848,1545763118.2832,1657803.49225168,2643697.72656398,2170468.49409407,467.088506022058,748.978074276077,906.206053554493,767.287374914822,945.270232859967,1629.87274222896,418.965023222454,740.38133740379,712.179477605541
"82","bootstrap_172",42807233.6498813,40997485.0308405,40025105.5223318,40491847.686416,5165635220.36964,6515350865.95906,5910613643.43935,5994162864.97168,7774970496.94183,7209829428.08574,7233541640.76501,8872713657.93923,6790811639.6396,7230985209.22295,828527644.602037,2067906420.39537,2065349988.85331,1349715645.58942,2609335276.57219,3707078437.56958,744978423.069706,2044194207.71609,1625176419.26996,1809748.6190408,2782128.12754945,2315385.96346532,457.813663115915,743.282237765526,892.011103739356,745.802832166155,937.891842842816,1601.06284484052,411.647460443737,734.75918936798,701.903028226726
"83","bootstrap_173",36659638.5354007,34933687.9612789,34091995.1039056,34496007.6754448,4987794205.84123,6363096291.16639,5772976141.82096,5854505899.29632,7735168873.2293,7171744738.91413,7195384912.3819,8748487539.09027,6694389774.27168,7128684730.26189,866711693.455087,2207590706.54067,2140890524.42066,1375302085.32516,2747374667.38807,3760693333.24904,785181935.979733,2183950533.0729,1706595568.43045,1725950.5741218,2567643.43149519,2163630.85995598,502.164839741188,859.773081987146,989.489734151888,796.837467970331,1069.99851836445,1738.13999552842,454.927242849494,850.56612856916,788.764664072675
"84","bootstrap_174",35390936.616481,33345300.7831771,32391812.6856072,32849486.9724407,5343563529.40091,6705136266.36416,6083730965.73238,6169583013.84598,8200072404.72224,7602589258.50119,7627658481.41956,9246758722.15572,7075877615.78925,7534863906.84959,826019484.445069,2284094952.01865,2191300377.44868,1361572736.96325,2856508875.32133,3903195192.75481,740167436.331467,2259025729.10028,1732314086.38834,2045635.83330394,2999123.93087384,2541449.6440403,403.795959670374,761.587385071194,862.224590043433,665.598790750627,952.447761799906,1535.81449150795,361.827566901783,753.228536455338,681.624399071063
"85","bootstrap_175",34155476.2423461,32433774.3174366,31466866.5114754,31930982.2583368,5073556740.84447,6450683040.7227,5854038208.52171,5936469402.44422,7728230250.42578,7167744623.48531,7191261502.93736,8797271768.08749,6737727059.84475,7173173655.30179,862912661.599744,2117704762.09288,2099616914.45732,1377126299.87822,2654673509.58131,3723715027.24301,780481467.67724,2094187882.64083,1664170319.00028,1721701.92490953,2688609.73087079,2224493.98400939,501.19747740021,787.657925126602,943.862707451787,799.863367725853,987.377780828571,1673.96048450149,453.319739256405,778.911070132355,748.111854184836
"86","bootstrap_176",32104936.1872134,30457028.3649195,29597439.8310467,30010042.3273056,4632732582.23658,5819525141.53378,5284696468.74131,5358587272.21922,6962717993.7282,6460468725.73783,6481542121.59756,7921718082.20299,6075892742.09201,6466152956.85833,725854689.982635,1848809539.36098,1833420374.62175,1186792559.2972,2329985411.49162,3288985499.96641,651963886.504728,1827736143.50125,1443160159.85543,1647907.82229395,2507496.35616675,2094893.85990781,440.470443894258,737.312951547928,875.185330249824,720.18139803787,929.207895262311,1570.00102148905,395.631283306351,728.908793429051,688.8941666567
"87","bootstrap_177",33627654.9977958,32075608.2900526,31285591.942723,31664799.7894412,4736512281.91832,5935654661.72026,5385271156.48655,5461310982.86752,7184261304.78485,6661373375.90278,6683312729.56217,8141885194.51637,6231013334.35485,6635026241.93186,724798700.949204,1946800447.64385,1898513960.01354,1199142379.80195,2447749022.86654,3405372912.59806,648758874.568232,1924861093.98446,1494501052.43653,1552046.7077432,2342063.0550728,1962855.20835459,466.995417942748,831.233148666589,967.220583531996,772.620033804004,1045.12515901945,1734.90785163552,418.002158911555,821.865615366463,761.39138846076
"88","bootstrap_178",35116529.3602571,33449439.3772957,32524793.210026,32968623.3703155,4950199009.72526,6261014404.51003,5677646589.87903,5758243459.00567,7487830934.29543,6941681585.56442,6964596942.85383,8542219155.36846,6531992493.28235,6957011844.69484,808044449.280416,2014397933.12857,2006812834.96959,1310815394.78477,2537631924.57018,3592020145.6432,727447580.153767,1991482575.83916,1581793483.5571,1667089.98296139,2591736.15023114,2147905.98994165,484.70355981926,777.23881458725,934.311298710099,786.289527369277,979.124331133732,1672.33582962389,436.357717692923,768.397113132659,736.435156363647
"89","bootstrap_179",32922813.0364616,31442925.0180496,30625148.7980809,31017681.3836659,4626209367.43772,5891797169.17902,5345240259.66926,5420751411.64101,7062451441.05296,6548988420.46525,6570532323.42698,8041523980.44609,6154841510.5479,6553740089.8978,794542044.203285,1944322955.98925,1927530722.46008,1265587801.7413,2436242073.61524,3415314613.00837,719030892.231541,1922779053.02753,1528632143.11018,1479888.01841202,2297664.23838064,1905131.6527957,536.89335565799,846.217181566782,1011.75722928728,855.191599631521,1060.31248296412,1792.69217851508,485.868446318721,836.840745009233,802.376119711712
"90","bootstrap_18",28173717.6714944,26972716.6604551,26222385.5458934,26582544.480883,4005731453.91474,5065322644.86609,4607834334.9111,4671039956.6812,6092588723.18231,5658840910.84661,5677040119.7558,6893034376.79361,5306312362.6851,5641790731.38232,665308502.766459,1671308665.84106,1636059277.46758,1059591190.95135,2086857269.26757,2887302922.87887,602102880.996361,1653109456.93187,1300580908.77035,1201001.01103937,1951332.125601,1591173.19061141,553.961650865461,856.496259101104,1028.20942881706,882.256701877677,1069.45262771443,1814.57489349064,501.334199939838,847.169702811469,817.372311477042
"91","bootstrap_180",32080765.5070516,30456333.8250466,29725274.5987467,30076183.0273707,4542002129.5392,5697215280.45789,5175650757.2341,5247709013.73213,6824399288.42933,6333574571.46359,6354168615.53208,7754540631.58071,5952567862.78219,6333556391.04245,705706884.192922,1812166485.99288,1791554261.50324,1155213150.91869,2282397158.89012,3212538502.0415,633648627.694897,1791572441.92438,1410565733.24299,1624431.68200501,2355490.90830489,2004582.47968096,434.433095593087,769.337075173426,893.729382384096,711.149113696691,968.968783043461,1602.59731620162,390.074039255867,760.594080668168,703.670588534471
"92","bootstrap_181",32231669.3564543,30686403.6976252,29858045.913882,30255657.6500787,4572533114.91171,5815089516.6317,5281140514.79702,5354909784.78734,6936755052.5407,6436973906.42592,6457943744.72444,7902199103.39942,6062489192.71915,6451456430.97726,782376669.875623,1885410629.81273,1878923316.06555,1242556401.71999,2364221937.62899,3329665988.48771,708607399.885306,1864440791.51421,1489956077.80744,1545265.65882907,2373623.4425723,1976011.70637555,506.305608621672,794.317496194556,950.866490316455,804.105361832434,996.039175896778,1685.04365522969,458.566716885596,785.482970076211,754.021888129575
"93","bootstrap_182",29444474.584841,28020369.5095329,27223225.7959689,27605854.7784797,4017613556.82374,5017133696.21844,4560662109.99077,4623727263.35117,6084299889.84268,5647990508.12809,5666297195.47276,6865750551.12277,5275941506.59165,5612072561.72109,606113706.527425,1648683638.64902,1594459004.89734,999520139.394693,2066686333.01894,2848136994.29903,543048553.167025,1630376951.30435,1258327949.76791,1424105.0753081,2221248.7888721,1838619.80636138,425.610242556219,742.232768750854,867.204301498727,701.858420930386,930.416414123677,1549.06250027594,381.326183427537,733.991149245473,684.387248203387
"94","bootstrap_183",43119187.5209259,41254486.7915043,40367307.4669661,40793153.5427444,5036189219.54931,6318022664.92115,5732930693.51482,5813765768.51175,7582271409.81778,7031682477.47546,7054784111.00031,8625930920.37436,6604475545.93858,7031868967.96214,777576548.962438,2018594891.451,1995679748.41283,1281833445.37185,2546082190.26847,3589741700.82505,696741473.965507,1995493257.92615,1568286326.38927,1864700.72942165,2751880.05395988,2326033.97818155,416.998039789264,733.533021741373,857.97532071007,687.420466537501,925.215540046789,1543.28859100822,373.647879776187,725.138166925078,674.231907659116
